Invoice account,Sales order,Pool,Form 13,Customer Account Manager,Tax,Quantity,Site,Warehouse,Date,Invoice,Voucher,Currency,Invoice amount,Invoice amount in default currency,Don't Send,Sales balance,Sales balance in default currency,Number sequence group,Intercompany company,Intercompany purchase order,Posted via intercompany,Line-specific,Dimension account,Payment ID,Bank account,Total misc. charges,Sales tax group,Transport,Insurance,F.O.B,NetWieghtt,GrossWieghtt,DrowBackSamah,TaxDescription,Created date and time
0230001,00206551_055,,,,5.71,2.00,Obour,17,1/10/2025,1420009343,0182101_Sales_Invoic,EGP,46.50,46.50,No,40.79,40.79,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,0.36,0.48,‰Â«∆Ì,"{""submissionId"":""6JE70M9PBKW9BH249JEWNBEG10"",""acceptedDocuments"":[{""uuid"":""T6H91RC645KQHZRM9JEWNBEG10"",""longId"":""5PJQW7QWWA1347SJ9JEWNBEG10HCnh0r1664691878"",""internalId"":""1420009343"",""hashKey"":""4VF9FzhbBiv/RW5DFy8Nae/v6Iy9hUpUnNOd+C/n2BM=""}],""rejectedDocuments"":[]}",1/10/2025 13:31
0230001,00206558_055,,,,108.99,50.00,Obour,17,1/10/2025,1420009344,0182106_Sales_Invoic,EGP,887.49,887.49,No,778.50,778.50,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,7.50,8.65,‰Â«∆Ì,"{""submissionId"":""P38NX2R9XTJ74QTTE3TTNBEG10"",""acceptedDocuments"":[{""uuid"":""TAQ73JDDJM75CQTPE3TTNBEG10"",""longId"":""SVZXBZTMKSN58RN1E3TTNBEG103N1soE1664691824"",""internalId"":""1420009344"",""hashKey"":""uAlULCIKhDnZEle+E+T05vUlFwfx+0s5g+grEh0sJ48=""}],""rejectedDocuments"":[]}",1/10/2025 13:45
0230001,00206561_055,,,,41.26,24.00,Obour,17,1/10/2025,1420009345,0182107_Sales_Invoic,EGP,336.00,336.00,No,294.74,294.74,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,3.17,3.72,‰Â«∆Ì,"{""submissionId"":""GXBXA11MS7DYXPCHXVMVNBEG10"",""acceptedDocuments"":[{""uuid"":""7ZXF83890V25QNEZYVMVNBEG10"",""longId"":""6516PBJ8336ZC7SJYVMVNBEG10bvoy0j1664691852"",""internalId"":""1420009345"",""hashKey"":""n3MB5+sGaqLO4jR7GL4X3P3vJaCIe1uGePHHfohDJEg=""}],""rejectedDocuments"":[]}",1/10/2025 13:47
0230001,00206562_055,,,,46.42,6.00,Obour,17,1/10/2025,1420009346,0182108_Sales_Invoic,EGP,377.98,377.98,No,331.56,331.56,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,6.00,6.48,‰Â«∆Ì,"{""submissionId"":""Y7THBX2TXDWS7RB5VNKVNBEG10"",""acceptedDocuments"":[{""uuid"":""H61R339C55GM03A6WNKVNBEG10"",""longId"":""XFD2CH7DKSZCTVZ3WNKVNBEG10acrB5H1664691850"",""internalId"":""1420009346"",""hashKey"":""PQJaPgPArjCly0t1X/HdNLL8lgF+yKeZkfCK0wsZtqE=""}],""rejectedDocuments"":[]}",1/10/2025 13:52
0230011,00206340_055,,,,996.68,352.00,Obour,17,1/10/2025,1420009309,0181965_Sales_Invoic,EGP,"8,115.83","8,115.83",No,"7,119.15","7,119.15",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,94.05,105.19,‰Â«∆Ì,"{""submissionId"":""06RK6R8M7GR3V7M1GGTRNBEG10"",""acceptedDocuments"":[{""uuid"":""0QSVRVSBZ8TKPA4HGGTRNBEG10"",""longId"":""DMZE55VQ999DV1Z8GGTRNBEG10W06wFx1664691759"",""internalId"":""1420009309"",""hashKey"":""6WIcfYslwnPD2vikWctK57hAwFcMno9tVNjLckWNZqA=""}],""rejectedDocuments"":[]}",1/10/2025 8:05
0230023,00206492_055,,,,"3,217.38","1,476.00",Obour,17,1/10/2025,1420009332,0182063_Sales_Invoic,EGP,"26,198.70","26,198.70",No,"22,981.32","22,981.32",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,221.40,255.35,‰Â«∆Ì,"{""submissionId"":""72AM0J2K0BEVY17ZHWHQNBEG10"",""acceptedDocuments"":[{""uuid"":""FHB2RMDQ10FMQVDFHWHQNBEG10"",""longId"":""ET7RR0FRMDAJPTBCHWHQNBEG10sbBfBA1664691718"",""internalId"":""1420009332"",""hashKey"":""cxU1+a4bv4DzF86O9EkKXnuWxpnAMLfBs0plJIu+IMk=""}],""rejectedDocuments"":[]}",1/10/2025 12:27
0230023,00206494_055,,,,"3,583.59","1,644.00",Obour,17,1/10/2025,1420009333,0182065_Sales_Invoic,EGP,"29,180.67","29,180.67",No,"25,597.08","25,597.08",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,246.60,285.48,‰Â«∆Ì,"{""submissionId"":""XX88YQ8XDTQHNCPAT9DQNBEG10"",""acceptedDocuments"":[{""uuid"":""TAMYZVCFA7Q39QTTT9DQNBEG10"",""longId"":""E1FCT1G8XP63BE9MV9DQNBEG10zkhCEF1664691713"",""internalId"":""1420009333"",""hashKey"":""6FKgEHruavCljc58Z3ZEDn9UFyMHekWygFXVZeuqoG0=""}],""rejectedDocuments"":[]}",1/10/2025 12:28
0230023,00206500_055,,,,"3,301.54","1,578.00",Obour,17,1/10/2025,1420009334,0182066_Sales_Invoic,EGP,"26,884.00","26,884.00",No,"23,582.46","23,582.46",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,236.70,275.07,‰Â«∆Ì,"{""submissionId"":""MAB0QD9N9RRHC7NCYDHQNBEG10"",""acceptedDocuments"":[{""uuid"":""KGTJ08R9N8XM9X22YDHQNBEG10"",""longId"":""3M12GC80T9Y7R29PYDHQNBEG10XWK0Hi1664691717"",""internalId"":""1420009334"",""hashKey"":""MBN3zcFFWmr56UJcc0ATlK5a+KGhZgW5ZwFzg/qvNFk=""}],""rejectedDocuments"":[]}",1/10/2025 12:28
0230023,00206572_055,,,,"2,176.37",748.00,Obour,17,1/10/2025,1420009347,0182113_Sales_Invoic,EGP,"17,721.89","17,721.89",No,"15,545.52","15,545.52",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,194.52,220.08,‰Â«∆Ì,"{""submissionId"":""X92T8FE36J3QCNSTMR3RNBEG10"",""acceptedDocuments"":[{""uuid"":""H8M8M86ZT6JM8V1EMR3RNBEG10"",""longId"":""J0DYA1FBNBS13Z01NR3RNBEG1050KL4G1664691736"",""internalId"":""1420009347"",""hashKey"":""QfWF/Yw+FEMIeHhd7gt5BFooA59hE6tu8Lsh1zG1bbQ=""}],""rejectedDocuments"":[]}",1/10/2025 14:05
0230075,00206338_055,,,,861.00,280.00,Obour,17,1/10/2025,1420009308,0181964_Sales_Invoic,EGP,"7,026.97","7,026.97",No,"6,149.97","6,149.97",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,16.00,14%,0.00,0.00,0.00,73.08,82.20,‰Â«∆Ì,"{""submissionId"":""Q22V9JM4N1QYXNRNRF0SNBEG10"",""acceptedDocuments"":[{""uuid"":""25YHPKH6R347Y59VRF0SNBEG10"",""longId"":""1N3F43BBPBQEERCESF0SNBEG105iqrId1664691765"",""internalId"":""1420009308"",""hashKey"":""S9hOncSrq1fMeOmhEAMnA4l+9zFHByjjpNGiUh08CjA=""}],""rejectedDocuments"":[]}",1/10/2025 8:05
0230112,00206428_055,,,,414.47,180.00,Obour,17,1/10/2025,1420009318,0182009_Sales_Invoic,EGP,"3,374.95","3,374.95",No,"2,960.48","2,960.48",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,30.88,35.94,‰Â«∆Ì,"{""submissionId"":""07XGPACWP0EJQCF8X6RSNBEG10"",""acceptedDocuments"":[{""uuid"":""A58C8HXEBK4E2G69X6RSNBEG10"",""longId"":""1S1Z265R7M5QGCG4X6RSNBEG10Gb0yN41664691790"",""internalId"":""1420009318"",""hashKey"":""2EGxyo/wXBYZETQT0TVweaBr0y6GccyGK4Z9A0Z1r6A=""}],""rejectedDocuments"":[]}",1/10/2025 10:19
0300009,00206152_055,,,,"1,031.32",416.00,Obour,67,1/10/2025,212011986,0182087_Sales_Invoic,EGP,"8,397.88","8,397.88",No,"7,366.56","7,366.56",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,82.80,93.88,‰Â«∆Ì,"{""submissionId"":""SER5FX22V9WCQEWM5HSRNBEG10"",""acceptedDocuments"":[{""uuid"":""HJ7FZV1P4PCW1WJC5HSRNBEG10"",""longId"":""6VEDXE4T30DR9DDG5HSRNBEG107sFIQn1664691758"",""internalId"":""212011986"",""hashKey"":""LCKTp7RB1CsCd3+bejeIkclnr7EezAEDiX3jVCaevEA=""}],""rejectedDocuments"":[]}",1/10/2025 12:56
0300027,00206416_055,,,,604.61,257.00,Obour,67,1/10/2025,212011976,0182050_Sales_Invoic,EGP,"4,923.23","4,923.23",No,"4,318.62","4,318.62",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,41.34,50.73,‰Â«∆Ì,"{""submissionId"":""WJ4NM71JD9W4QF9F5H9SNBEG10"",""acceptedDocuments"":[{""uuid"":""73MHY162Q8SMNK8Y5H9SNBEG10"",""longId"":""7J8AHW8HNFD7KVMV6H9SNBEG10P7eBaP1664691775"",""internalId"":""212011976"",""hashKey"":""NfH+mVOkDL46qwOonVdPdwbz/kNPKW9BvsMIxRtiIL8=""}],""rejectedDocuments"":[]}",1/10/2025 11:56
0300091,00206010_055,,,,206.32,120.00,Obour,67,1/10/2025,212012011,0182276_Sales_Invoic,EGP,"1,680.04","1,680.04",No,"1,473.72","1,473.72",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,15.84,18.60,‰Â«∆Ì,"{""submissionId"":""BPXH4C2WW7X7X33JPKDTNBEG10"",""acceptedDocuments"":[{""uuid"":""VN5XTMA1YV179V7XPKDTNBEG10"",""longId"":""FB0CDNJQH4C380NAPKDTNBEG10sOHoE41664691811"",""internalId"":""212012011"",""hashKey"":""TtwzvWxwEoV7A9uFre1s13DM+hLxjuB7qE174+vtbDE=""}],""rejectedDocuments"":[]}",1/10/2025 18:49
0300091,00206429_055,,,,"1,515.99",672.00,Obour,67,1/10/2025,212012012,0182277_Sales_Invoic,EGP,"12,344.48","12,344.48",No,"10,828.49","10,828.49",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,123.11,141.83,‰Â«∆Ì,"{""submissionId"":""3V9EH0AP4ZJPQ6PK0WERNBEG10"",""acceptedDocuments"":[{""uuid"":""XBFHT1ATB5HSGJP30WERNBEG10"",""longId"":""SFZAJ7X3VENP7X4R1WERNBEG10hi6g1x1664691747"",""internalId"":""212012012"",""hashKey"":""B/ABJSQpdxLDGZPJ/UROx2I8+QHGZfbKDK4hzb/3Fno=""}],""rejectedDocuments"":[]}",1/10/2025 18:50
0300092,00206459_055,,,,"3,306.79","1,372.00",Obour,67,1/10/2025,211003326,0182088_Sales_Invoic,EGP,"26,926.74","26,926.74",No,"23,619.95","23,619.95",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,247.95,283.07,‰Â«∆Ì,"{""submissionId"":""GFFEG2WJYG7KQEX95XGQNBEG10"",""acceptedDocuments"":[{""uuid"":""3E4SHS8F9JAJ9JVK6XGQNBEG10"",""longId"":""RPKNG4Y0NFSNZHQ36XGQNBEG107kBiQT1664691717"",""internalId"":""211003326"",""hashKey"":""NuEJ3jaUtdRPgimUOlmochjnuUETklxfv/eezVX18OY=""}],""rejectedDocuments"":[]}",1/10/2025 12:57
0300093,00202522_055,,,,"3,785.05","1,815.00",Obour,67,1/10/2025,211003316,0181997_Sales_Invoic,EGP,"30,821.09","30,821.09",No,"27,036.04","27,036.04",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,267.95,312.35,‰Â«∆Ì,"{""submissionId"":""SX103XDYJRGPJE22T09QNBEG10"",""acceptedDocuments"":[{""uuid"":""PVWCCZAY8TN4M09KT09QNBEG10"",""longId"":""DPBAK018256VZDD5V09QNBEG107Po4VF1664691708"",""internalId"":""211003316"",""hashKey"":""cgKx7BTSn9xThIe7Fgp/caFK9uBkt5l95wKZ98J4UOY=""}],""rejectedDocuments"":[]}",1/10/2025 9:44
0310019,00206443_055,,,,64.11,36.00,Obour,67,1/10/2025,211003318,0182025_Sales_Invoic,EGP,522.00,522.00,No,457.89,457.89,›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,4.75,5.58,‰Â«∆Ì,"{""submissionId"":""JMWM6WJAY8994XP918CVNBEG10"",""acceptedDocuments"":[{""uuid"":""A0B0XSWABNV9ZD7T18CVNBEG10"",""longId"":""Q2NQ8BQ9TZG6JBJP18CVNBEG10PGpGAG1664691843"",""internalId"":""211003318"",""hashKey"":""lGgOp6D6T/bSXEgmaS/+B9Q97fsoVyERmfmqFZIK/jI=""}],""rejectedDocuments"":[]}",1/10/2025 10:39
0310019,00206677_055,,,,26.89,12.00,Obour,67,1/10/2025,211003329,0182212_Sales_Invoic,EGP,219.00,219.00,No,192.11,192.11,›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.80,2.10,‰Â«∆Ì,"{""submissionId"":""AM4YEVJ01909204VQRQVNBEG10"",""acceptedDocuments"":[{""uuid"":""HE6DZCHF44PE4MBYQRQVNBEG10"",""longId"":""MRRFK9KCWT9HEWTSQRQVNBEG10sXtUt11664691855"",""internalId"":""211003329"",""hashKey"":""oXw8k5rQxYoj6l9soO3MS5X+wGpfTHgS6PZDY+/Je/4=""}],""rejectedDocuments"":[]}",1/10/2025 17:10
0310031,00206426_055,,,,523.15,240.00,Obour,67,1/10/2025,211003321,0182044_Sales_Invoic,EGP,"4,259.95","4,259.95",No,"3,736.80","3,736.80",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,36.00,42.00,‰Â«∆Ì,"{""submissionId"":""8HGWM7QQ03CQV2SN10CSNBEG10"",""acceptedDocuments"":[{""uuid"":""K3V9FTR989AM0G8X10CSNBEG10"",""longId"":""89KBWJX9NB8DY7QX10CSNBEG10GeCeOW1664691777"",""internalId"":""211003321"",""hashKey"":""fvClaDvDy6KFVVOCHlemAJBf886xIdIVuLquphaUOpw=""}],""rejectedDocuments"":[]}",1/10/2025 11:52
0310035,00206610_055,,,,273.43,122.00,Obour,67,1/10/2025,212011996,0182131_Sales_Invoic,EGP,"2,226.50","2,226.50",No,"1,953.07","1,953.07",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,18.30,20.89,‰Â«∆Ì,"{""submissionId"":""931SF995NW1JZK42NS0TNBEG10"",""acceptedDocuments"":[{""uuid"":""BK6EGWQXEGJGZR3KNS0TNBEG10"",""longId"":""K5YRNES9ZPN8N2Y4NS0TNBEG10YC2cEe1664691798"",""internalId"":""212011996"",""hashKey"":""k1HVrvaZUbjVbTzogYyYZzcdjnCa0s+w4LGYs+a1Pn4=""}],""rejectedDocuments"":[]}",1/10/2025 14:53
0310042,00206415_055,,,,688.82,316.00,Obour,67,1/10/2025,212011977,0182053_Sales_Invoic,EGP,"5,608.94","5,608.94",No,"4,920.12","4,920.12",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,47.40,54.50,‰Â«∆Ì,"{""submissionId"":""R5NSQY5M7HVCVX0ZRA6SNBEG10"",""acceptedDocuments"":[{""uuid"":""YPF2G6BER39NY3WZSA6SNBEG10"",""longId"":""2YV9WBAV6BRNVZK3SA6SNBEG106SBNcF1664691771"",""internalId"":""212011977"",""hashKey"":""WFZtpotWwSQWmbfZcYZx/HnKHZVqrKANy8BfaaeTt7I=""}],""rejectedDocuments"":[]}",1/10/2025 11:57
0310049,00206405_055,,,,208.77,100.00,Obour,67,1/10/2025,212011975,0182049_Sales_Invoic,EGP,"1,699.97","1,699.97",No,"1,491.20","1,491.20",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,15.00,17.40,‰Â«∆Ì,"{""submissionId"":""C3K2628GJNXZTJR5P7BTNBEG10"",""acceptedDocuments"":[{""uuid"":""VBW4AM31NGT38PQTP7BTNBEG10"",""longId"":""E0QHMTC5E9CZF51YP7BTNBEG10IwEc0n1664691809"",""internalId"":""212011975"",""hashKey"":""jXM+3tMPWYAZkQEmJVcAMh8JrYrbYc0vqBwzfOEA90s=""}],""rejectedDocuments"":[]}",1/10/2025 11:56
0310059,00206406_055,,,,"1,075.79",480.00,Obour,67,1/10/2025,211003317,0181998_Sales_Invoic,EGP,"8,760.01","8,760.01",No,"7,684.22","7,684.22",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,72.00,83.40,‰Â«∆Ì,"{""submissionId"":""6D03W05Z74H0J74J50QRNBEG10"",""acceptedDocuments"":[{""uuid"":""FWZ5GZYZZP0SQ29R50QRNBEG10"",""longId"":""PX9WYZNYMY1JPA7850QRNBEG10Aenk0q1664691756"",""internalId"":""211003317"",""hashKey"":""JOTCTTHzXgrrFmUCLd3L0xprUpiIgUeM9XPWTcQff/o=""}],""rejectedDocuments"":[]}",1/10/2025 9:49
0310069,00206650_055,,,,80.68,36.00,Obour,67,1/10/2025,211003328,0182177_Sales_Invoic,EGP,657.00,657.00,No,576.32,576.32,›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,5.40,6.18,‰Â«∆Ì,"{""submissionId"":""EGRC0VPRT2V5YRM8GT2VNBEG10"",""acceptedDocuments"":[{""uuid"":""BJ0C13VHJ4YZ7JR0GT2VNBEG10"",""longId"":""29E0W9CFZZGY03PXHT2VNBEG10hkL2xK1664691833"",""internalId"":""211003328"",""hashKey"":""eBxzNHiaBImB4OmzCMDkad5ECMnen840A6WsXgl0QcQ=""}],""rejectedDocuments"":[]}",1/10/2025 16:00
0310114,00206448_055,,,,268.95,120.00,Obour,67,1/10/2025,211003319,0182042_Sales_Invoic,EGP,"2,190.01","2,190.01",No,"1,921.06","1,921.06",›« Ê—… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,18.00,21.00,‰Â«∆Ì,"{""submissionId"":""HQG6GKFGK5X4TAPT691TNBEG10"",""acceptedDocuments"":[{""uuid"":""3RR7KFY8GQ9GQ3R2791TNBEG10"",""longId"":""NP420AQSTDK8DN99791TNBEG10ivk0Fh1664691799"",""internalId"":""211003319"",""hashKey"":""M8N/bBB/e0G20UqJ4YIFbm5Mas4vg1la3M/OPzzULqg=""}],""rejectedDocuments"":[]}",1/10/2025 11:51
0310115,00206440_055,,,,925.83,436.00,Obour,67,1/10/2025,212011978,0182054_Sales_Invoic,EGP,"7,538.90","7,538.90",No,"6,613.07","6,613.07",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,66.90,77.40,‰Â«∆Ì,"{""submissionId"":""VVV5P7QCJKCRN8FERQVRNBEG10"",""acceptedDocuments"":[{""uuid"":""YD37EBCG7D3KWA50RQVRNBEG10"",""longId"":""KK8SDFS44GF4BZKXRQVRNBEG10FHOKAa1664691760"",""internalId"":""212011978"",""hashKey"":""uph0aQxxM9YFa4uUrU0yJHDIFWWNS0uKN9qo3qzfWyI=""}],""rejectedDocuments"":[]}",1/10/2025 11:58
0310128,00206601_055,,,,443.69,212.00,Obour,67,1/10/2025,212011995,0182129_Sales_Invoic,EGP,"3,612.93","3,612.93",No,"3,169.24","3,169.24",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,31.80,36.84,‰Â«∆Ì,"{""submissionId"":""3MENS02P8Y4V1J8PJ8NSNBEG10"",""acceptedDocuments"":[{""uuid"":""SCTY2QGN7J7WYPXKJ8NSNBEG10"",""longId"":""7GXYKTWB6G57HE1XK8NSNBEG10K11Fgd1664691787"",""internalId"":""212011995"",""hashKey"":""BFHz+lxnefgefQeyanCU3s0jI93KFsEauq9bfYQORog=""}],""rejectedDocuments"":[]}",1/10/2025 14:41
0310137,00206424_055,,,,107.58,48.00,Obour,67,1/10/2025,212011969,0182013_Sales_Invoic,EGP,876.00,876.00,No,768.42,768.42,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,7.20,8.40,‰Â«∆Ì,"{""submissionId"":""R89X6CYCD85893G7GDVTNBEG10"",""acceptedDocuments"":[{""uuid"":""BDNP4MGW7WSTMV6CGDVTNBEG10"",""longId"":""8QYCR2JGWVEQEZ9EHDVTNBEG108etc6A1664691826"",""internalId"":""212011969"",""hashKey"":""Fgao+djI1xxrrz05gQK+avZLPZF8JTyYoL+iH5X4nQ0=""}],""rejectedDocuments"":[]}",1/10/2025 10:23
0310137,00206431_055,,,,64.11,36.00,Obour,67,1/10/2025,212011970,0182014_Sales_Invoic,EGP,522.00,522.00,No,457.89,457.89,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,4.75,5.58,‰Â«∆Ì,"{""submissionId"":""RWBJ1D0V95M1AS4H6SBVNBEG10"",""acceptedDocuments"":[{""uuid"":""0FPXQ7YM4B7R8T256SBVNBEG10"",""longId"":""3B68RY3G1ER3FP5Z6SBVNBEG10RdNc7X1664691842"",""internalId"":""212011970"",""hashKey"":""SmwJhgzDGYkXoxfJukBIPFH7KDehpTyZAWZacMTcJZI=""}],""rejectedDocuments"":[]}",1/10/2025 10:23
0310137,00206433_055,,,,121.06,45.00,Obour,67,1/10/2025,212011971,0182026_Sales_Invoic,EGP,985.75,985.75,No,864.69,864.69,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,10.15,11.47,‰Â«∆Ì,"{""submissionId"":""0N3RA0KSYX2EEKVCS8QTNBEG10"",""acceptedDocuments"":[{""uuid"":""JPEHZ6CZ79T396RSS8QTNBEG10"",""longId"":""6DFBBTCJ0EBV341JT8QTNBEG10LZOfpU1664691821"",""internalId"":""212011971"",""hashKey"":""ZbTxOdLxw7d8ghIoTZyU9I68nnI3YaOqvnggwx0QWfc=""}],""rejectedDocuments"":[]}",1/10/2025 10:46
0310137,00206391_055,,,,161.37,72.00,Obour,67,1/10/2025,212011973,0182033_Sales_Invoic,EGP,"1,314.00","1,314.00",No,"1,152.63","1,152.63",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,10.80,12.54,‰Â«∆Ì,"{""submissionId"":""SC856ZBQHEXBNXTVY0MTNBEG10"",""acceptedDocuments"":[{""uuid"":""0K9NDWY9PCH5DQDHY0MTNBEG10"",""longId"":""G39FN9K19JZ0HY43Y0MTNBEG10KAsZux1664691818"",""internalId"":""212011973"",""hashKey"":""tEQExGyaMqQLVsxy8A/A97os0g3U/Br3/YTH2lnr+Rk=""}],""rejectedDocuments"":[]}",1/10/2025 11:20
0310137,00206481_055,,,,159.13,71.00,Obour,67,1/10/2025,212011974,0182046_Sales_Invoic,EGP,"1,295.75","1,295.75",No,"1,136.62","1,136.62",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,10.65,12.13,‰Â«∆Ì,"{""submissionId"":""6BS0YTS2JZXMPEGAPFMTNBEG10"",""acceptedDocuments"":[{""uuid"":""BY0V42C8AF65JAGRPFMTNBEG10"",""longId"":""ZW1KBED5AGJJ73ZFPFMTNBEG1040ezrh1664691818"",""internalId"":""212011974"",""hashKey"":""pd4PEf3wUvVL3lQ/Tveof2QwKJVIhnv6ey1sjQBSWco=""}],""rejectedDocuments"":[]}",1/10/2025 11:53
0310137,00206489_055,,,,169.17,95.00,Obour,67,1/10/2025,212011980,0182056_Sales_Invoic,EGP,"1,377.50","1,377.50",No,"1,208.33","1,208.33",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,12.54,14.73,‰Â«∆Ì,"{""submissionId"":""ADG29KC1HJMSCK5NR4JTNBEG10"",""acceptedDocuments"":[{""uuid"":""23H48N6A63A82PE2R4JTNBEG10"",""longId"":""H4TNESAK1K5VRK50R4JTNBEG10rWIpMT1664691816"",""internalId"":""212011980"",""hashKey"":""qI3nm5QA5/FWiqDB9t7hbZMIsMHTv5O8MDC7CBSoh4I=""}],""rejectedDocuments"":[]}",1/10/2025 12:16
0310137,00206493_055,,,,105.92,15.00,Obour,67,1/10/2025,212011981,0182060_Sales_Invoic,EGP,862.50,862.50,No,756.58,756.58,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,15.00,16.20,‰Â«∆Ì,"{""submissionId"":""RC6RJFJ4287XX0ERQXWTNBEG10"",""acceptedDocuments"":[{""uuid"":""B51BFMKW3SVRM251QXWTNBEG10"",""longId"":""MSG46CEZ557VZRG5QXWTNBEG10Z1L4WZ1664691827"",""internalId"":""212011981"",""hashKey"":""25LydT13t1GRCTi0Yme/d0j8HkSeRYzFvOAwxpgJGiQ=""}],""rejectedDocuments"":[]}",1/10/2025 12:21
0310137,00206497_055,,,,13.45,6.00,Obour,67,1/10/2025,212011982,0182067_Sales_Invoic,EGP,109.50,109.50,No,96.05,96.05,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,0.99,1.14,‰Â«∆Ì,"{""submissionId"":""B6HD8AKYHWK2T3TS3NAWNBEG10"",""acceptedDocuments"":[{""uuid"":""G5CGVXFCCQX9RFQN3NAWNBEG10"",""longId"":""4CBG7R9DNG2GMGAH3NAWNBEG108Gc0A51664691874"",""internalId"":""212011982"",""hashKey"":""dIORn+ztKB63q3/vxtv0Y8tAzyVjQlFcjZk3FG2J0u0=""}],""rejectedDocuments"":[]}",1/10/2025 12:29
0310137,00206498_055,,,,981.66,438.00,Obour,67,1/10/2025,212011983,0182070_Sales_Invoic,EGP,"7,993.51","7,993.51",No,"7,011.85","7,011.85",ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,65.70,75.01,‰Â«∆Ì,"{""submissionId"":""RTBC0GKYA81TKBJASXTRNBEG10"",""acceptedDocuments"":[{""uuid"":""WFFY6K39Q3YRBJKRSXTRNBEG10"",""longId"":""Y5E5YHZKX0VP902ZSXTRNBEG102QS8RF1664691760"",""internalId"":""212011983"",""hashKey"":""9aXs56kFek/YVK9Toehw8H+SMkfhOuGts4nE2SuX7Gk=""}],""rejectedDocuments"":[]}",1/10/2025 12:35
0310137,00206513_055,,,,112.06,50.00,Obour,67,1/10/2025,212011984,0182079_Sales_Invoic,EGP,912.50,912.50,No,800.44,800.44,ﬁ”Ì„… «»Ì”,,,No,No,,,,0.00,14%,0.00,0.00,0.00,7.50,8.65,‰Â«∆Ì,"{""submissionId"":""0C5WK8BD9A5XV9BY5KSTNBEG10"",""acceptedDocuments"":[{""uuid"":""0D76AZ1V4TH9KJX05KSTNBEG10"",""longId"":""7CEN6HTKS7ME22GZ6KSTNBEG10Qtyqic1664691824"",""internalId"":""212011984"",""hashKey"":""5QwI7u2mApS/ThqDjawpRAfzA5KpVrvO7OtgJsqvupQ=""}],""rejectedDocuments"":[]}",1/10/2025 12:45
