ProdBarcode,Production,Has Inspection,In Kwesna,Qty Calc,Qty Started,Ended QTY,Item number,Name,Mark To Print,Project,Color,Site,Warehouse,Batch number,Status,Remain status,Batch Number 2,Pool,Quality order status,Finished,FinishedRouteDate,Transfer To Qwesna Date,RGBColor,RealWhieght,ProductionPCT,ProductionPCTRoute,Route Start,Prodoction QTY Status,Weight Packing,Created date and time,Estimated,Scheduled,Started,Reported as finished,Ended,Reference type,Reference number,Reference lot
00268910,00268910_100,No,Yes,500.00,500.00,504.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 11:55,10/2/2025,"2,527,443.00",70.06,7.20,7.20,10/2/2025,None,70.00,1/10/2025 10:45,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00268911,00268911_100,No,Yes,503.00,503.00,519.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,Yes,10/2/2025 13:56,10/2/2025,"2,527,443.00",70.54,7.37,7.38,10/2/2025,None,70.42,1/10/2025 10:45,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268912,00268912_100,No,Yes,503.00,503.00,531.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:52,10/2/2025,"2,527,443.00",70.52,7.54,7.57,10/2/2025,None,70.42,1/10/2025 10:45,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268913,00268913_100,No,Yes,521.00,521.00,541.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 13:23,10/2/2025,"2,527,443.00",72.98,7.42,7.42,10/2/2025,None,72.94,1/10/2025 10:45,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268914,00268914_100,No,Yes,521.00,521.00,507.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:44,10/2/2025,"2,527,443.00",72.96,6.95,6.96,10/2/2025,None,72.94,1/10/2025 10:46,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268915,00268915_100,No,Yes,524.00,524.00,531.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:34,10/2/2025,"2,527,443.00",73.48,7.24,7.27,10/2/2025,None,73.36,1/10/2025 10:46,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268916,00268916_100,No,Yes,517.00,517.00,548.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 12:38,10/2/2025,"2,527,443.00",72.44,7.56,7.56,10/3/2025,None,72.45,1/10/2025 10:46,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268919,00268919_100,No,Yes,430.00,430.00,467.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,100,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 15:30,10/2/2025,"12,366,501.00",60.20,7.76,7.76,10/2/2025,None,60.20,1/10/2025 10:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268921,00268921_100,No,Yes,433.00,433.00,447.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,100,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 20:27,10/2/2025,"12,366,501.00",60.70,7.37,7.37,10/2/2025,None,60.62,1/10/2025 10:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268922,00268922_100,No,Yes,436.00,436.00,443.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,100,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 18:31,10/2/2025,"12,366,501.00",61.10,7.26,7.26,10/2/2025,None,61.04,1/10/2025 10:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268923,00268923_100,No,Yes,432.00,432.00,434.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,100,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 23:50,10/2/2025,"12,366,501.00",60.60,7.18,7.18,10/2/2025,None,60.48,1/10/2025 10:47,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268927,00268927_100,No,No,"1,320.00","1,320.00","1,320.00",51009, Õ   «· ‘€Ì· - ”Ê›   1/150,No,,,Obour,44,5331930 20/11/2021,Ended,Ended,,”Ê› ,,No,,,0.00,0.00,100.00,100.00,1/10/2025,None,"1,320.00",1/10/2025 11:08,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00268928,00268928_100,No,No,"1,375.00","1,375.00","1,380.53",54008,  Õ  «· ‘€Ì· -  À»Ì   20/ 3 «»Ì÷,No,,,Obour,46,6144998   7/31/2025,Ended,Ended,, À»Ì ,,No,,,0.00,0.00,100.40,100.00,1/10/2025,None,"1,375.00",1/10/2025 11:09,1/10/2025,1/10/2025,1/10/2025,9/29/2025,9/30/2025,,,
00268929,00268929_100,No,No,"1,375.00","1,375.00","1,381.53",54137,  «· ‘€Ì·  À»Ì   20/ 2 ”ﬂ—Ê …,No,,,Obour,46,6572464 28-6-2025,Ended,Ended,, À»Ì ,,No,,,0.00,0.00,100.47,100.00,10/2/2025,None,"1,375.00",1/10/2025 11:09,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268933,00268933_100,No,No,125.00,113.42,112.97,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,453,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"9,811,907.00",0.00,99.60,100.00,1/10/2025,None,113.42,1/10/2025 11:39,1/10/2025,1/10/2025,1/10/2025,10/13/2025,10/13/2025,,,
00268935,00268935_100,No,No,53.00,49.52,49.32,52005, Õ  «· ‘€Ì· - „’»Ê€ 2/20,Yes,,16757,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"7,766,665.00",0.00,0.00,0.00,1/10/2025,None,0.00,1/10/2025 11:42,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,Production line,00269433_100,15064386_085
00268940,00268940_100,No,No,38.40,36.42,34.53,52002, Õ  «· ‘€»· „’»Ê€ 20/3,Yes,,16757,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"7,569,286.00",0.00,94.80,100.00,1/10/2025,None,36.42,1/10/2025 11:45,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,Production line,00270419_100,15109048_085
00268941,00268941_100,No,No,16.50,18.10,18.10,52002, Õ  «· ‘€»· „’»Ê€ 20/3,Yes,,268,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"8,430,950.00",0.00,100.00,100.00,1/10/2025,None,18.10,1/10/2025 11:46,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,Production line,00270607_100,15121429_085
00268942,00268942_100,No,Yes,10.00,10.00,12.00,60325,„”ﬂ ÃÌ‰“  3/20 - 2/1 ﬂÃ„,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 17:45,10/2/2025,0.00,10.76,1.20,1.20,10/2/2025,None,10.00,1/10/2025 11:52,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268943,00268943_100,No,Yes,997.00,997.00,"1,024.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 12:03,10/2/2025,0.00,268.74,6.30,6.32,10/2/2025,None,162.51,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268944,00268944_100,No,Yes,"1,063.00","1,063.00","1,050.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 10:55,10/2/2025,0.00,173.38,6.06,6.06,10/2/2025,None,173.27,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268945,00268945_100,No,Yes,"1,070.00","1,070.00","1,055.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 11:48,10/2/2025,0.00,174.50,6.05,6.04,10/2/2025,None,174.41,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268946,00268946_100,No,Yes,"1,058.00","1,058.00","1,158.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 1:11,10/2/2025,0.00,172.50,6.71,6.71,10/2/2025,None,172.45,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268947,00268947_100,No,Yes,"1,052.00","1,052.00","1,160.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,Yes,10/2/2025 11:46,10/2/2025,0.00,171.50,6.76,6.76,10/2/2025,None,171.48,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268948,00268948_100,No,Yes,"1,069.00","1,069.00","1,145.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 13:21,10/2/2025,0.00,174.31,6.57,6.57,10/2/2025,None,174.25,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268949,00268949_100,No,Yes,"1,045.00","1,045.00","1,129.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 12:01,10/2/2025,0.00,170.38,6.63,6.63,10/2/2025,None,170.34,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268950,00268950_100,No,Yes,"1,063.00","1,063.00","1,165.00",60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,1,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 11:34,10/2/2025,0.00,173.31,6.72,6.72,10/2/2025,None,173.27,1/10/2025 11:53,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268951,00268951_100,No,No,48.00,48.00,48.00,60920,ﬂ—Ì” «· 40  -- 1 ﬂÃ„,No,,730,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 11:54,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268953,00268953_100,No,No,373.00,373.00,365.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,10/4/2025,"1,841,942.00",73.11,4.99,0.00,10/3/2025,None,73.11,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268955,00268955_100,No,No,370.00,370.00,402.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,10/4/2025,"1,841,942.00",72.52,5.54,5.54,10/2/2025,None,72.52,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268956,00268956_100,No,No,372.00,372.00,380.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,10/4/2025,"1,841,942.00",73.00,5.21,5.21,10/2/2025,None,72.91,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268957,00268957_100,No,No,367.00,367.00,382.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,,"1,841,942.00",72.00,5.31,5.31,10/2/2025,None,71.93,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268958,00268958_100,No,No,372.00,372.00,372.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,,"1,841,942.00",146.50,5.10,5.10,10/2/2025,None,72.91,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268959,00268959_100,No,No,372.00,372.00,375.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,,"1,841,942.00",73.00,5.14,5.14,1/10/2025,None,72.91,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268960,00268960_100,No,No,362.00,362.00,370.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„ „·ÿ‘,,No,,,"1,841,942.00",71.12,5.21,8.32,1/10/2025,None,70.95,1/10/2025 12:08,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268966,00268966_100,No,No,53.00,53.00,53.00,60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,139,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"8,559,016.00",0.00,0.00,0.00,,None,0.00,1/10/2025 12:31,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268967,00268967_100,No,No,"2,400.00","2,400.00","2,400.00",63010,YARN 23/2 A,No,,RW,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,0.00,0.00,1.00,1.00,10/4/2025,None,"2,400.00",1/10/2025 12:32,1/10/2025,1/10/2025,1/10/2025,10/25/2025,10/25/2025,,,
00268972,00268972_100,No,No,125.00,113.52,113.53,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,453,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"9,811,907.00",0.00,100.00,100.00,10/2/2025,None,113.52,1/10/2025 13:11,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00268973,00268973_100,No,Yes,504.00,504.00,498.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"3,619,619.00",70.56,7.06,7.06,10/2/2025,None,70.56,1/10/2025 13:18,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268974,00268974_100,No,Yes,500.00,500.00,490.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 23:57,10/2/2025,"3,619,619.00",70.12,7.00,7.01,1/10/2025,None,70.00,1/10/2025 13:19,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268975,00268975_100,No,Yes,504.00,504.00,530.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 19:48,10/2/2025,"3,619,619.00",70.68,7.51,7.51,10/2/2025,None,70.56,1/10/2025 13:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268976,00268976_100,No,Yes,507.00,507.00,532.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 19:47,10/2/2025,"3,619,619.00",71.06,7.50,7.50,1/10/2025,None,70.98,1/10/2025 13:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268977,00268977_100,Yes,Yes,495.00,495.00,514.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:13,10/2/2025,"3,619,619.00",69.32,7.42,7.43,1/10/2025,None,69.30,1/10/2025 13:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268978,00268978_100,No,Yes,500.00,500.00,499.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 4:59,10/2/2025,"3,619,619.00",70.06,7.13,7.16,1/10/2025,None,70.00,1/10/2025 13:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268980,00268980_100,No,Yes,504.00,504.00,506.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,401,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 20:55,10/2/2025,"3,619,619.00",70.62,7.17,7.17,1/10/2025,None,70.56,1/10/2025 13:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268981,00268981_100,No,No,323.00,323.00,331.00,60306,‰Ã„… 2/40 10000 „ —,No,,451,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"12,705,766.00",90.62,3.66,3.66,10/2/2025,None,90.44,1/10/2025 13:22,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00206137_055,15017411_085
00268986,00268986_100,No,No,768.00,789.00,758.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,451,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"12,705,766.00",110.50,6.86,6.86,10/2/2025,None,110.46,1/10/2025 13:24,10/11/2025,10/11/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268987,00268987_100,No,Yes,416.00,416.00,448.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,262,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 4:41,10/2/2025,"5,255,959.00",58.34,7.69,7.69,10/4/2025,None,58.24,1/10/2025 13:25,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268988,00268988_100,No,Yes,423.00,423.00,412.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,262,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 4:46,10/2/2025,"5,255,959.00",59.34,6.96,6.96,10/4/2025,None,59.22,1/10/2025 13:25,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268989,00268989_100,No,Yes,407.00,407.00,422.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,262,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 2:55,10/2/2025,"5,255,959.00",57.02,7.41,7.41,10/2/2025,None,56.98,1/10/2025 13:25,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268990,00268990_100,No,Yes,409.00,409.00,435.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,262,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:36,10/2/2025,"5,255,959.00",57.34,7.60,7.60,10/3/2025,None,57.26,1/10/2025 13:25,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268991,00268991_100,No,Yes,423.00,423.00,433.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,262,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 4:54,10/2/2025,"5,255,959.00",59.34,7.31,7.31,10/3/2025,None,59.22,1/10/2025 13:25,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268992,00268992_100,No,Yes,422.00,422.00,435.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,262,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 7:54,10/2/2025,"5,255,959.00",59.18,7.12,7.14,10/3/2025,None,61.06,1/10/2025 13:25,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268997,00268997_100,No,Yes,"1,023.00","1,023.00","1,042.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/13/2025 21:06,10/2/2025,"1,841,942.00",144.26,7.22,7.22,10/9/2025,None,144.24,1/10/2025 13:49,1/10/2025,1/10/2025,1/10/2025,10/16/2025,10/16/2025,Sales order,00205156_055,14941211_085
00268998,00268998_100,No,Yes,"1,010.00","1,010.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 17:22,10/2/2025,"1,841,942.00",142.50,7.30,7.30,10/3/2025,None,142.41,1/10/2025 13:49,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00268999,00268999_100,No,Yes,"1,024.00","1,024.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 12:36,10/2/2025,"1,841,942.00",144.50,7.20,7.20,10/9/2025,None,144.38,1/10/2025 13:49,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00205156_055,14941211_085
00269000,00269000_100,No,Yes,"1,019.00","1,019.00","1,020.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 14:16,10/2/2025,"1,841,942.00",143.76,7.10,7.10,10/9/2025,None,143.68,1/10/2025 13:49,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00205156_055,14941211_085
00269001,00269001_100,No,Yes,"1,028.00","1,028.00","1,053.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 17:06,10/2/2025,"1,841,942.00",145.00,7.26,7.26,10/2/2025,None,144.95,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269002,00269002_100,No,Yes,"1,021.00","1,021.00","1,011.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/6/2025 1:56,10/2/2025,"1,841,942.00",144.04,7.02,7.02,10/2/2025,None,143.96,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00205156_055,14941211_085
00269003,00269003_100,No,Yes,"1,029.00","1,029.00","1,031.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 18:55,10/2/2025,"1,841,942.00",145.20,7.11,7.11,1/10/2025,None,145.09,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269004,00269004_100,No,Yes,"1,040.00","1,040.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:38,10/2/2025,"1,841,942.00",146.76,7.09,7.09,10/2/2025,None,146.64,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269005,00269005_100,No,Yes,"1,017.00","1,017.00","1,003.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:40,10/2/2025,"1,841,942.00",143.50,6.99,6.99,10/2/2025,None,143.40,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00205156_055,14941211_085
00269006,00269006_100,No,Yes,"1,028.00","1,028.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:15,10/2/2025,"1,841,942.00",145.00,7.17,7.17,10/2/2025,None,144.95,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269007,00269007_100,No,Yes,"1,035.00","1,035.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 8:02,10/2/2025,"1,841,942.00",146.00,7.13,7.13,10/2/2025,None,145.94,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205156_055,14941211_085
00269010,00269010_100,No,Yes,"1,033.00","1,033.00","1,040.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 14:14,10/2/2025,"1,841,942.00",145.76,7.14,7.14,10/9/2025,None,145.65,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,Sales order,00205156_055,14941211_085
00269012,00269012_100,No,Yes,"1,032.00","1,032.00","1,060.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 5:19,10/2/2025,"1,841,942.00",145.52,7.28,7.28,10/5/2025,None,145.51,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00205156_055,14941211_085
00269013,00269013_100,No,Yes,"1,014.00","1,014.00","1,005.00",60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 7:42,10/2/2025,"1,841,942.00",143.00,7.03,7.03,10/5/2025,None,142.97,1/10/2025 13:50,1/10/2025,1/10/2025,1/10/2025,10/15/2025,10/15/2025,Sales order,00205156_055,14941211_085
